"138","1475273724","2016-09-30","12:15:24","1046.080000",""
"139","1475273420","2016-09-30","12:10:20","1038.940000",""
"140","1475273118","2016-09-30","12:05:18","1046.760000",""
"141","1475272821","2016-09-30","12:00:21","1051.030000",""
"142","1475272520","2016-09-30","11:55:20","1044.400000",""
"143","1475272227","2016-09-30","11:50:27","1037.940000",""
"144","1475271922","2016-09-30","11:45:22","1036.310000",""
"145","1475271620","2016-09-30","11:40:20","1030.880000",""
"146","1475271320","2016-09-30","11:35:20","1029.940000",""
"147","1475270719","2016-09-30","11:25:19","1021.560000",""
"148","1475270422","2016-09-30","11:20:22","1017.380000",""
"149","1475270118","2016-09-30","11:15:18","1012.120000",""
"150","1475269821","2016-09-30","11:10:21","1002.960000",""
"151","1475269523","2016-09-30","11:05:23","996.710000",""
"152","1475269222","2016-09-30","11:00:22","986.720000",""
"153","1475268924","2016-09-30","10:55:24","980.180000",""
"154","1475268624","2016-09-30","10:50:24","975.800000",""
"155","1475268319","2016-09-30","10:45:19","966.160000",""
"156","1475268022","2016-09-30","10:40:22","955.750000",""
"157","1475267729","2016-09-30","10:35:29","944.660000",""
"158","1475267423","2016-09-30","10:30:23","931.730000",""
"159","1475267124","2016-09-30","10:25:24","925.770000",""
"160","1475266819","2016-09-30","10:20:19","911.520000",""
"161","1475266520","2016-09-30","10:15:20","904.300000",""
"162","1475266219","2016-09-30","10:10:19","890.630000",""
"163","1475265925","2016-09-30","10:05:25","879.430000",""
"164","1475265623","2016-09-30","10:00:23","859.370000",""
"165","1475265321","2016-09-30","09:55:21","852.510000",""
"166","1475265028","2016-09-30","09:50:28","829.240000",""
"167","1475264726","2016-09-30","09:45:26","820.270000",""
"168","1475264423","2016-09-30","09:40:23","809.170000",""
"169","1475264122","2016-09-30","09:35:22","796.190000",""
"170","1475263821","2016-09-30","09:30:21","778.760000",""
"171","1475263543","2016-09-30","09:25:43","768.550000",""
"172","1475263222","2016-09-30","09:20:22","666.990000",""
"173","1475262924","2016-09-30","09:15:24","736.650000",""
"174","1475262624","2016-09-30","09:10:24","719.470000",""
"175","1475262324","2016-09-30","09:05:24","699.870000",""
"176","1475262022","2016-09-30","09:00:22","682.680000",""
"177","1475261723","2016-09-30","08:55:23","657.820000",""
"178","1475261425","2016-09-30","08:50:25","644.330000",""
"179","1475261122","2016-09-30","08:45:22","623.850000",""
"180","1475260821","2016-09-30","08:40:21","600.250000",""
"181","1475260524","2016-09-30","08:35:24","585.400000",""
"182","1475260221","2016-09-30","08:30:21","565.620000",""
"183","1475259921","2016-09-30","08:25:21","512.760000",""
"184","1475259622","2016-09-30","08:20:22","525.480000",""
"185","1475259322","2016-09-30","08:15:22","502.190000",""
"186","1475259023","2016-09-30","08:10:23","461.660000",""
"187","1475258720","2016-09-30","08:05:20","461.630000",""
"188","1475258421","2016-09-30","08:00:21","439.990000",""
"189","1475258140","2016-09-30","07:55:40","391.130000",""
"190","1475257820","2016-09-30","07:50:20","391.640000",""
"191","1475257520","2016-09-30","07:45:20","373.280000",""
"192","1475257222","2016-09-30","07:40:22","357.710000",""
"193","1475256920","2016-09-30","07:35:20","339.300000",""
"194","1475256623","2016-09-30","07:30:23","313.530000",""
"195","1475256324","2016-09-30","07:25:24","272.450000",""
"196","1475256022","2016-09-30","07:20:22","263.020000",""
"197","1475255725","2016-09-30","07:15:25","212.790000",""
"198","1475255423","2016-09-30","07:10:23","96.060000",""
"199","1475255126","2016-09-30","07:05:26","32.010000",""
"200","1475254824","2016-09-30","07:00:24","28.890000",""
"201","1475254523","2016-09-30","06:55:23","27.110000",""
"202","1475254220","2016-09-30","06:50:20","26.420000",""
"203","1475253921","2016-09-30","06:45:21","24.900000",""
"204","1475253623","2016-09-30","06:40:23","22.560000",""
"205","1475253322","2016-09-30","06:35:22","19.610000",""
"206","1475253021","2016-09-30","06:30:21","16.440000",""
"207","1475252722","2016-09-30","06:25:22","13.080000",""
"208","1475252423","2016-09-30","06:20:23","9.700000",""
"209","1475252124","2016-09-30","06:15:24","6.120000",""
"210","1475251820","2016-09-30","06:10:20","4.630000",""
"211","1475251522","2016-09-30","06:05:22","2.970000",""
"212","1475251221","2016-09-30","06:00:21","1.240000",""
"213","1475250924","2016-09-30","05:55:24","1.190000",""
"214","1475250620","2016-09-30","05:50:20","1.190000",""
"215","1475250323","2016-09-30","05:45:23","1.200000",""
"216","1475250027","2016-09-30","05:40:27","1.190000",""
"217","1475249719","2016-09-30","05:35:19","1.200000",""
"218","1475249423","2016-09-30","05:30:23","1.220000",""
"219","1475249124","2016-09-30","05:25:24","1.200000",""
"220","1475248823","2016-09-30","05:20:23","1.220000",""
"221","1475248520","2016-09-30","05:15:20","1.220000",""
"222","1475248218","2016-09-30","05:10:18","1.160000",""
"223","1475247919","2016-09-30","05:05:19","1.190000",""
"224","1475247623","2016-09-30","05:00:23","1.230000",""
"225","1475247321","2016-09-30","04:55:21","1.190000",""
"226","1475247020","2016-09-30","04:50:20","1.220000",""
"227","1475246720","2016-09-30","04:45:20","1.210000",""
"228","1475246418","2016-09-30","04:40:18","1.200000",""
"229","1475246123","2016-09-30","04:35:23","1.230000",""
"230","1475245819","2016-09-30","04:30:19","1.200000",""
"231","1475245222","2016-09-30","04:20:22","1.180000",""
"232","1475244922","2016-09-30","04:15:22","1.200000",""
"233","1475244624","2016-09-30","04:10:24","1.230000",""
"234","1475244319","2016-09-30","04:05:19","1.200000",""
"235","1475244022","2016-09-30","04:00:22","1.210000",""
"236","1475243723","2016-09-30","03:55:23","1.210000",""
"237","1475243421","2016-09-30","03:50:21","1.200000",""
"238","1475243119","2016-09-30","03:45:19","1.190000",""
"239","1475242818","2016-09-30","03:40:18","1.200000",""
"240","1475242524","2016-09-30","03:35:24","1.220000",""
"241","1475242222","2016-09-30","03:30:22","1.220000",""
"242","1475241919","2016-09-30","03:25:19","1.190000",""
"243","1475241626","2016-09-30","03:20:26","1.200000",""
"244","1475241319","2016-09-30","03:15:19","1.210000",""
"245","1475241020","2016-09-30","03:10:20","1.220000",""
"246","1475240721","2016-09-30","03:05:21","1.230000",""
"247","1475240423","2016-09-30","03:00:23","1.240000",""
"248","1475240124","2016-09-30","02:55:24","1.180000",""
"249","1475239822","2016-09-30","02:50:22","1.190000",""
"250","1475239520","2016-09-30","02:45:20","1.180000",""
"251","1475239222","2016-09-30","02:40:22","1.200000",""
"252","1475238925","2016-09-30","02:35:25","1.210000",""
"253","1475238634","2016-09-30","02:30:34","1.210000",""
"254","1475238321","2016-09-30","02:25:21","1.230000",""
"255","1475238019","2016-09-30","02:20:19","1.230000",""
"256","1475237721","2016-09-30","02:15:21","1.210000",""
"257","1475237426","2016-09-30","02:10:26","1.210000",""
"258","1475236823","2016-09-30","02:00:23","1.210000",""
"259","1475236525","2016-09-30","01:55:25","1.230000",""
"260","1475236225","2016-09-30","01:50:25","1.210000",""
"261","1475235925","2016-09-30","01:45:25","1.190000",""
"262","1475235621","2016-09-30","01:40:21","1.230000",""
"263","1475235331","2016-09-30","01:35:31","1.220000",""
"264","1475235022","2016-09-30","01:30:22","1.220000",""
"265","1475234722","2016-09-30","01:25:22","1.210000",""
"266","1475234421","2016-09-30","01:20:21","1.210000",""
"267","1475234121","2016-09-30","01:15:21","1.240000",""
"268","1475233822","2016-09-30","01:10:22","1.200000",""
"269","1475233521","2016-09-30","01:05:21","1.200000",""
"270","1475233222","2016-09-30","01:00:22","1.220000",""
"271","1475232920","2016-09-30","00:55:20","1.190000",""
"272","1475232622","2016-09-30","00:50:22","1.220000",""
"273","1475232322","2016-09-30","00:45:22","1.220000",""
"274","1475232025","2016-09-30","00:40:25","1.200000",""
"275","1475231723","2016-09-30","00:35:23","1.210000",""
"276","1475231423","2016-09-30","00:30:23","1.230000",""
"277","1475231119","2016-09-30","00:25:19","1.220000",""
"278","1475229922","2016-09-30","00:05:22","1.200000",""
"279","1475229622","2016-09-30","00:00:22","1.240000",""
"280","1475229326","2016-09-29","23:55:26","1.210000",""
"281","1475229023","2016-09-29","23:50:23","1.210000",""
"282","1475228726","2016-09-29","23:45:26","1.230000",""
"283","1475228421","2016-09-29","23:40:21","1.210000",""
"284","1475228124","2016-09-29","23:35:24","1.170000",""
"285","1475227824","2016-09-29","23:30:24","1.210000",""
"286","1475227519","2016-09-29","23:25:19","1.200000",""
"287","1475227222","2016-09-29","23:20:22","1.240000",""
"288","1475226922","2016-09-29","23:15:22","1.230000",""
"289","1475226622","2016-09-29","23:10:22","1.210000",""
"290","1475226323","2016-09-29","23:05:23","1.230000",""
"291","1475226025","2016-09-29","23:00:25","1.210000",""
"292","1475225720","2016-09-29","22:55:20","1.220000",""
"293","1475225419","2016-09-29","22:50:19","1.210000",""
"294","1475225131","2016-09-29","22:45:31","1.230000",""
"295","1475224823","2016-09-29","22:40:23","1.220000",""
"296","1475224519","2016-09-29","22:35:19","1.210000",""
"297","1475224222","2016-09-29","22:30:22","1.220000",""
"298","1475223919","2016-09-29","22:25:19","1.220000",""
"299","1475223622","2016-09-29","22:20:22","1.200000",""
"300","1475223322","2016-09-29","22:15:22","1.200000",""
"301","1475223021","2016-09-29","22:10:21","1.200000",""
"302","1475222720","2016-09-29","22:05:20","1.210000",""
"303","1475222426","2016-09-29","22:00:26","1.220000",""
"304","1475222120","2016-09-29","21:55:20","1.220000",""
"305","1475221832","2016-09-29","21:50:32","1.220000",""
"306","1475221528","2016-09-29","21:45:28","1.240000",""
"307","1475221220","2016-09-29","21:40:20","1.230000",""
"308","1475220921","2016-09-29","21:35:21","1.230000",""
"309","1475220621","2016-09-29","21:30:21","1.230000",""
"310","1475220322","2016-09-29","21:25:22","1.240000",""
"311","1475220021","2016-09-29","21:20:21","1.200000",""
"312","1475219723","2016-09-29","21:15:23","1.240000",""
"313","1475219420","2016-09-29","21:10:20","1.210000",""
"314","1475219126","2016-09-29","21:05:26","1.240000",""
"315","1475218820","2016-09-29","21:00:20","1.200000",""
"316","1475218518","2016-09-29","20:55:18","1.190000",""
"317","1475218220","2016-09-29","20:50:20","1.250000",""
"318","1475217924","2016-09-29","20:45:24","1.250000",""
"319","1475217619","2016-09-29","20:40:19","1.230000",""
"320","1475217319","2016-09-29","20:35:19","1.210000",""
"321","1475217018","2016-09-29","20:30:18","1.250000",""
"322","1475216720","2016-09-29","20:25:20","1.230000",""
"323","1475216423","2016-09-29","20:20:23","1.230000",""
"324","1475216120","2016-09-29","20:15:20","1.260000",""
"325","1475215822","2016-09-29","20:10:22","1.170000",""
"326","1475215522","2016-09-29","20:05:22","1.220000",""
"327","1475215218","2016-09-29","20:00:18","1.220000",""
"328","1475214923","2016-09-29","19:55:23","1.220000",""
"329","1475214622","2016-09-29","19:50:22","1.240000",""
"330","1475214325","2016-09-29","19:45:25","1.250000",""
"331","1475214022","2016-09-29","19:40:22","1.190000",""
"332","1475213722","2016-09-29","19:35:22","1.190000",""
"333","1475213420","2016-09-29","19:30:20","1.230000",""
"334","1475213121","2016-09-29","19:25:21","1.190000",""
"335","1475212820","2016-09-29","19:20:20","1.230000",""
"336","1475212522","2016-09-29","19:15:22","1.220000",""
"337","1475212224","2016-09-29","19:10:24","1.240000",""
"338","1475211920","2016-09-29","19:05:20","1.240000",""
"339","1475211624","2016-09-29","19:00:24","1.230000",""
"340","1475211319","2016-09-29","18:55:19","1.230000",""
"341","1475211024","2016-09-29","18:50:24","1.240000",""
"342","1475210719","2016-09-29","18:45:19","1.230000",""
"343","1475210421","2016-09-29","18:40:21","1.210000",""
"344","1475210121","2016-09-29","18:35:21","1.240000",""
"345","1475209823","2016-09-29","18:30:23","1.180000",""
"346","1475209519","2016-09-29","18:25:19","1.520000",""
"347","1475209223","2016-09-29","18:20:23","5.070000",""
"348","1475208921","2016-09-29","18:15:21","6.160000",""
"349","1475208652","2016-09-29","18:10:52","6.630000",""
"350","1475208322","2016-09-29","18:05:22","10.960000",""
"351","1475208022","2016-09-29","18:00:22","19.420000",""
"352","1475207722","2016-09-29","17:55:22","27.140000",""
"353","1475207419","2016-09-29","17:50:19","33.750000",""
"354","1475207122","2016-09-29","17:45:22","49.570000",""
"355","1475206822","2016-09-29","17:40:22","59.620000",""
"356","1475206538","2016-09-29","17:35:38","87.230000",""
"357","1475206225","2016-09-29","17:30:25","109.930000",""
"358","1475205925","2016-09-29","17:25:25","130.820000",""
"359","1475205625","2016-09-29","17:20:25","160.520000",""
"360","1475205320","2016-09-29","17:15:20","191.370000",""
"361","1475205020","2016-09-29","17:10:20","207.050000",""
"362","1475204722","2016-09-29","17:05:22","240.990000",""
"363","1475204424","2016-09-29","17:00:24","274.830000",""
"364","1475204125","2016-09-29","16:55:25","300.940000",""
"365","1475203822","2016-09-29","16:50:22","322.710000",""
"366","1475203538","2016-09-29","16:45:38","346.590000",""
"367","1475203220","2016-09-29","16:40:20","364.180000",""
"368","1475202941","2016-09-29","16:35:41","368.350000",""
"369","1475202622","2016-09-29","16:30:22","362.840000",""
"370","1475202321","2016-09-29","16:25:21","423.900000",""
"371","1475202025","2016-09-29","16:20:25","457.690000",""
"372","1475201723","2016-09-29","16:15:23","511.380000",""
"373","1475201422","2016-09-29","16:10:22","566.830000",""
"374","1475201120","2016-09-29","16:05:20","187.960000",""
"375","1475200820","2016-09-29","16:00:20","310.590000",""
"376","1475200522","2016-09-29","15:55:22","230.260000",""
"377","1475200221","2016-09-29","15:50:21","623.310000",""
"378","1475199922","2016-09-29","15:45:22","312.100000",""
"379","1475199624","2016-09-29","15:40:24","803.720000",""
"380","1475199319","2016-09-29","15:35:19","671.970000",""
"381","1475199020","2016-09-29","15:30:20","670.320000",""
"382","1475198721","2016-09-29","15:25:21","679.730000",""
"383","1475198424","2016-09-29","15:20:24","687.620000",""
"384","1475198118","2016-09-29","15:15:18","697.660000",""
"385","1475197821","2016-09-29","15:10:21","716.270000",""
"386","1475197523","2016-09-29","15:05:23","744.430000",""
"387","1475197330","2016-09-29","15:02:10","612.340000",""
"388","1475196921","2016-09-29","14:55:21","760.900000",""
"389","1475196621","2016-09-29","14:50:21","773.710000",""
"390","1475196318","2016-09-29","14:45:18","790.080000",""
"391","1475196023","2016-09-29","14:40:23","804.280000",""
"392","1475195724","2016-09-29","14:35:24","818.820000",""
"393","1475195419","2016-09-29","14:30:19","855.630000",""
"394","1475195120","2016-09-29","14:25:20","875.160000",""
"395","1475194821","2016-09-29","14:20:21","867.900000",""
"396","1475194527","2016-09-29","14:15:27","872.670000",""
"397","1475194220","2016-09-29","14:10:20","890.520000",""
"398","1475193619","2016-09-29","14:00:19","911.060000",""
"399","1475193320","2016-09-29","13:55:20","925.160000",""
"400","1475193020","2016-09-29","13:50:20","933.150000",""
"401","1475192721","2016-09-29","13:45:21","942.730000",""
"402","1475192421","2016-09-29","13:40:21","955.740000",""
"403","1475192121","2016-09-29","13:35:21","959.470000",""
"404","1475191820","2016-09-29","13:30:20","970.220000",""
"405","1475191518","2016-09-29","13:25:18","974.870000",""
"406","1475191220","2016-09-29","13:20:20","985.220000",""
"407","1475190925","2016-09-29","13:15:25","992.190000",""
"408","1475190622","2016-09-29","13:10:22","997.260000",""
"409","1475190322","2016-09-29","13:05:22","1004.600000",""
"410","1475190019","2016-09-29","13:00:19","1007.960000",""
"411","1475189722","2016-09-29","12:55:22","1013.590000",""
"412","1475189420","2016-09-29","12:50:20","1020.550000",""
"413","1475189119","2016-09-29","12:45:19","1025.630000",""
"414","1475188820","2016-09-29","12:40:20","1029.410000",""
"415","1475188520","2016-09-29","12:35:20","1034.460000",""
"416","1475188219","2016-09-29","12:30:19","1033.540000",""
"417","1475187921","2016-09-29","12:25:21","1039.060000",""
"418","1475187620","2016-09-29","12:20:20","1039.670000",""
"419","1475187320","2016-09-29","12:15:20","1037.760000",""
"420","1475187024","2016-09-29","12:10:24","1039.520000",""
"421","1475186720","2016-09-29","12:05:20","1040.140000",""
"422","1475186427","2016-09-29","12:00:27","1039.220000",""
"423","1475186120","2016-09-29","11:55:20","1035.990000",""
"424","1475185820","2016-09-29","11:50:20","1033.490000",""
"425","1475185518","2016-09-29","11:45:18","1029.150000",""
"426","1475185220","2016-09-29","11:40:20","1025.510000",""
"427","1475184919","2016-09-29","11:35:19","1023.780000",""
"428","1475184622","2016-09-29","11:30:22","1017.570000",""
"429","1475184320","2016-09-29","11:25:20","1013.930000",""
"430","1475184021","2016-09-29","11:20:21","1009.360000",""
"431","1475183722","2016-09-29","11:15:22","1002.890000",""
"432","1475183516","2016-09-29","11:11:56","999.190000",""
"433","1475183122","2016-09-29","11:05:22","987.020000",""
"434","1475182823","2016-09-29","11:00:23","981.660000",""
"435","1475182521","2016-09-29","10:55:21","973.790000",""
"436","1475182222","2016-09-29","10:50:22","964.460000",""
"437","1475181920","2016-09-29","10:45:20","957.020000",""
"438","1475181622","2016-09-29","10:40:22","946.320000",""
"439","1475181322","2016-09-29","10:35:22","933.080000",""
"440","1475181021","2016-09-29","10:30:21","926.790000",""
"441","1475180719","2016-09-29","10:25:19","915.840000",""
"442","1475180419","2016-09-29","10:20:19","901.650000",""
"443","1475180123","2016-09-29","10:15:23","899.530000",""
"444","1475179820","2016-09-29","10:10:20","878.760000",""
"445","1475179523","2016-09-29","10:05:23","867.980000",""
"446","1475179225","2016-09-29","10:00:25","855.890000",""
"447","1475178921","2016-09-29","09:55:21","841.520000",""
"448","1475178622","2016-09-29","09:50:22","830.190000",""
"449","1475178319","2016-09-29","09:45:19","815.100000",""
"450","1475178020","2016-09-29","09:40:20","799.290000",""
"451","1475177725","2016-09-29","09:35:25","785.600000",""
"452","1475177421","2016-09-29","09:30:21","768.390000",""
"453","1475177119","2016-09-29","09:25:19","754.060000",""
"454","1475176822","2016-09-29","09:20:22","738.750000",""
"455","1475176523","2016-09-29","09:15:23","722.230000",""
"456","1475176223","2016-09-29","09:10:23","706.410000",""
"457","1475175921","2016-09-29","09:05:21","686.300000",""
"458","1475175626","2016-09-29","09:00:26","669.110000",""
"459","1475175321","2016-09-29","08:55:21","652.510000",""
"460","1475175023","2016-09-29","08:50:23","634.990000",""
"461","1475174727","2016-09-29","08:45:27","617.870000",""
"462","1475174421","2016-09-29","08:40:21","597.410000",""
"463","1475174122","2016-09-29","08:35:22","578.240000",""
"464","1475173821","2016-09-29","08:30:21","559.230000",""
"465","1475173521","2016-09-29","08:25:21","538.410000",""
"466","1475173223","2016-09-29","08:20:23","519.160000",""
"467","1475172921","2016-09-29","08:15:21","499.210000",""
"468","1475172619","2016-09-29","08:10:19","478.480000",""
"469","1475172318","2016-09-29","08:05:18","458.270000",""
"470","1475172024","2016-09-29","08:00:24","438.050000",""
"471","1475171719","2016-09-29","07:55:19","416.280000",""
"472","1475171419","2016-09-29","07:50:19","395.140000",""
"473","1475171120","2016-09-29","07:45:20","373.700000",""
"474","1475170819","2016-09-29","07:40:19","352.560000",""
"475","1475170221","2016-09-29","07:30:21","305.780000",""
"476","1475169921","2016-09-29","07:25:21","278.290000",""
"477","1475169628","2016-09-29","07:20:28","251.510000",""
"478","1475169324","2016-09-29","07:15:24","222.480000",""
"479","1475169022","2016-09-29","07:10:22","164.440000",""
"480","1475168723","2016-09-29","07:05:23","21.360000",""
"481","1475168425","2016-09-29","07:00:25","20.000000",""
"482","1475168123","2016-09-29","06:55:23","19.240000",""
"483","1475167819","2016-09-29","06:50:19","18.330000",""
"484","1475167520","2016-09-29","06:45:20","17.310000",""
"485","1475167222","2016-09-29","06:40:22","16.090000",""
"486","1475166919","2016-09-29","06:35:19","14.730000",""
"487","1475166620","2016-09-29","06:30:20","12.530000",""
"488","1475166321","2016-09-29","06:25:21","9.860000",""
"489","1475166020","2016-09-29","06:20:20","7.700000",""
"490","1475165722","2016-09-29","06:15:22","6.170000",""
"491","1475165423","2016-09-29","06:10:23","4.320000",""
"492","1475165120","2016-09-29","06:05:20","2.340000",""
"493","1475164824","2016-09-29","06:00:24","1.470000",""
"494","1475164525","2016-09-29","05:55:25","1.210000",""
"495","1475164221","2016-09-29","05:50:21","1.230000",""
"496","1475163921","2016-09-29","05:45:21","1.240000",""
"497","1475163621","2016-09-29","05:40:21","1.230000",""
"498","1475163326","2016-09-29","05:35:26","1.210000",""
